user-id|,text|,topic|,thread-id|,time|,post-id|,replyTo|,replyBy|
Karlos00898059,"@MariaCespedesc @PCaterianoB @pcmperu Kateriano lo dijo ustedes no saben d lobbysmo, d ser transfugas d bancada, d apoyos a grandes consorcios en beneficio propio x acciones, o asesoramoentos y/o empresas proveedoras a empresas mineras, etc etc; lo q dice kateriano realmente es un halago. I ❤ FREPAP !!!",covid-19,1291055770340139008,2020-08-05 16:57:36,396,MariaCespedesc,Karlos00898059
mnunez26990351,"@MariaCespedesc @PCaterianoB @pcmperu Pero eres tonta. De donde financias un país entero? Has hecho las cuentas del país? Ya revisarse el presupuesto?Primero que todos los hermanos de tu partido y fe, paguen impuestos, son dueños de enormes buses, camiones, mayoristas (del mercado mayorista), restaurantes, etcétera.",covid-19,1291055768612016129,2020-08-05 16:57:36,397,MariaCespedesc,mnunez26990351
ArturoMoretti4,@MariaCespedesc @PCaterianoB @pcmperu Si claro. Ustedes se arañan y el pais mientras se jode. Ahora viene otro primer ministro también lo van a censurAr por intereses particulares ?,covid-19,1291055730230005766,2020-08-05 16:57:27,398,MariaCespedesc,ArturoMoretti4
freedom031056,@MariaCespedesc @PCaterianoB @pcmperu Nada quieta que fueron cómplices de los chantajistas delincuentes.,covid-19,1291055250586193921,2020-08-05 16:55:33,399,MariaCespedesc,freedom031056
LucasAl64362521,@MariaCespedesc @PCaterianoB @pcmperu ¿Qué necesidad tienen las religiones para entrar en política? Ah cierto no se conforman con robarles el diezmo a los pobres imbéciles,covid-19,1291054999620001792,2020-08-05 16:54:33,400,MariaCespedesc,LucasAl64362521
Cristian_a2510,"@MariaCespedesc @PCaterianoB @pcmperu Fuerza Congresista!!! si viene otro de la confiep. Otra vez deben negarle la confianza,  estan acostumbrados a decir quién o cómo debe ser.   El pueblo tiene derecho elegir a quien y como. No unPoder económico, espero mñn de una vez hagan la ley de devolución de aportes de ONP",covid-19,1291054539639070721,2020-08-05 16:52:43,401,MariaCespedesc,Cristian_a2510
dogor2010,"@MariaCespedesc @PCaterianoB @pcmperu ...yo me siento representado por congresistas como uds. Siempre vi parlamentarios que defendieron intereses de los grupos de poder económico. Ustedes son diferentes, sigan adelante y no se extrañen de las ofensas de los que siempre vivieron del dinero fácil. No cambien. 😎",covid-19,1291054489500344322,2020-08-05 16:52:31,402,MariaCespedesc,dogor2010
VictorEyzaguir1,"@MariaCespedesc @PCaterianoB @pcmperu Cuál acto discriminatorio?? Expliquese. Y segundo, es cierto que entre sus huestes hay gente que apoya la minería ilegal?",covid-19,1291054392381263874,2020-08-05 16:52:08,403,MariaCespedesc,VictorEyzaguir1
goomez,"@MariaCespedesc @PCaterianoB @pcmperu Rechacen al dueño de la secta que negocia con la Konfiep, a ver. https://t.co/78wezuDDC6",covid-19,1291054090496159745,2020-08-05 16:50:56,404,MariaCespedesc,goomez
EnriqueOlaya,@MariaCespedesc @PCaterianoB @pcmperu Sigan adelante!!!!!! Los perros ladran!!!,covid-19,1291053566627643395,2020-08-05 16:48:51,405,MariaCespedesc,EnriqueOlaya
VirgiDArbulu,"@MariaCespedesc @PCaterianoB @pcmperu #VacanciaPresidencialYa, no puede ser posible que este gobierno invente mil excusas para tapar su mala gestión. No se dejen pisotear",covid-19,1291053367196889088,2020-08-05 16:48:04,406,MariaCespedesc,VirgiDArbulu
lucrecolmenares,@MariaCespedesc @PCaterianoB @pcmperu Bacteriano se cree Rey. Muy bien que lo hayan botado.,covid-19,1291052727095693315,2020-08-05 16:45:31,407,MariaCespedesc,lucrecolmenares
Vasco11406898,@MariaCespedesc @PCaterianoB @pcmperu No es verdad que votan por consignas que les dan sus líderes religiosos?  O tienen opinión individual y la hacen respetar..,covid-19,1291052607373479936,2020-08-05 16:45:02,408,MariaCespedesc,Vasco11406898
l0nW4R7,"@MariaCespedesc @PCaterianoB @pcmperu Lo siento, no es discriminatorio, es la realidad, son y serán un partido fanático y religioso, tienen su propia agenda de INTERESES, dan la espalda al país provocando una crisis sin PRECEDENTES en plena PANDEMIA, no serán elegidos en la próxima elección, lo firmo",covid-19,1291052560397348864,2020-08-05 16:44:51,409,MariaCespedesc,l0nW4R7
CoctelAntiedad,@MariaCespedesc @PCaterianoB @pcmperu La intolerancia de Cateriano quedó en evidencia.,covid-19,1291052536112263168,2020-08-05 16:44:45,410,MariaCespedesc,CoctelAntiedad
Daccito_22,"@MariaCespedesc @EZegarra3 @PCaterianoB @pcmperu Señora, no se si ha escuchado el dicho, una es con guitarra otra con cajón, ustedes ligitimamente han escuchado las demanda de sus votantes, lo q indica el sr. Cateriano es que ustedes no conocen la administración pública, eso es cierto, basta escucharlos.",covid-19,1291052156120965121,2020-08-05 16:43:15,411,MariaCespedesc,Daccito_22
OdontoEducTec,@MariaCespedesc @PCaterianoB @pcmperu Se unieron con los corruptos en momentos críticos. Eso los hace responsables de esta crisis. https://t.co/SV0J0Sbxzr,covid-19,1291051974067200000,2020-08-05 16:42:31,412,MariaCespedesc,OdontoEducTec
pattyromero11,"@MariaCespedesc @PCaterianoB @pcmperu Uds.son Partido Politico Religioso,SI
Uds. Creen en la Agricultura,antes que la Mineria,SI
Son parte del Peru,asi como los Pastores Evangelicos que estan en la Politica y otris evangelicos ultraconservadores de
 ConMisHijosNoTeMetas,tambien
Ese es el Peru... https://t.co/7iLPdJW1h1",covid-19,1291051166768533505,2020-08-05 16:39:19,413,MariaCespedesc,pattyromero11
TheJuniorWayz,"@MariaCespedesc @PCaterianoB @pcmperu “Dejad que los perros ladren, Sancho, es señal de que estamos avanzando”
Bien por ustedes! 🇵🇪",covid-19,1291050853311414280,2020-08-05 16:38:04,414,MariaCespedesc,TheJuniorWayz
paoguin36,@MariaCespedesc @PCaterianoB @pcmperu 👏👏👏👏,covid-19,1291050847988834305,2020-08-05 16:38:03,415,MariaCespedesc,paoguin36
desiertopicante,@MariaCespedesc @PCaterianoB @pcmperu 😍,covid-19,1291050175688060929,2020-08-05 16:35:23,416,MariaCespedesc,desiertopicante
paubr07,@MariaCespedesc @PCaterianoB @pcmperu 👏🏽👏🏽👏🏽👏🏽,covid-19,1291050118687457280,2020-08-05 16:35:09,417,MariaCespedesc,paubr07
Katy21079686,@MariaCespedesc sigan adelante!! Perú necesita cambios!!! seguro en estas elecciones tienen mayor representacion en el congreso!!! exitos  y bendiciones desde Tumbes,covid-19,1291050060948688903,2020-08-05 16:34:55,418,MariaCespedesc,Katy21079686
JOELBALTAZARCAU,@MariaCespedesc @PCaterianoB @pcmperu Fanaticones eso es lo que son,covid-19,1291049982322249729,2020-08-05 16:34:36,419,MariaCespedesc,JOELBALTAZARCAU
Johan03210,@MariaCespedesc @PCaterianoB @pcmperu @MariaCespedesc tienen mi apoyo.,covid-19,1291049656152215552,2020-08-05 16:33:19,420,MariaCespedesc,Johan03210
Izokamen,"@MariaCespedesc @PCaterianoB @pcmperu Aclaración válida para que el ex-premier no se escude en el tema de la SUNEDU dejando de lado toda la incapacidad demostrada por éste gobierno en la lucha contra la corrupción, el COVID-19, los raqueteros, mermeprensa, guaripoleras, Trolls Centers y demás bondades.",covid-19,1291049419866091520,2020-08-05 16:32:22,421,MariaCespedesc,Izokamen
KeiryDiaz8,@MariaCespedesc @PCaterianoB @pcmperu Sigan adelante en su lucha contra la corrupción y la salud del pueblo,covid-19,1291049349250777089,2020-08-05 16:32:06,422,MariaCespedesc,KeiryDiaz8
finitapasion,"@MariaCespedesc @esquinabaja @PCaterianoB @pcmperu No comparto las palabras exactas de Cateriano, pero tampoco me parece saludable para el país que ustedes pidan la salida del ministro de educación y de trabajo por su voto de confianza. (En radio exitosa comentaron que ustedes le dijeron esto directamente)",covid-19,1291049317344649217,2020-08-05 16:31:58,423,MariaCespedesc,finitapasion
hleonw,"@MariaCespedesc @PCaterianoB @pcmperu Espinar paro la huelga, ni bono, ni diálogo, gran apoyo a los pobres que no tienen con que vivir en la pandemia congresista. Gestando la ingobernabilidad del país.",covid-19,1291049216219979778,2020-08-05 16:31:34,424,MariaCespedesc,hleonw
Melisa94550712,"@MariaCespedesc @PCaterianoB @pcmperu #Frepap ha regresado la confianza en la política, sus valores y acciones lo demuestran. No figuran en medios, no aparecieron en las enuestas pero estan en el corazon de los peruanos. #luz verde# FrepapMeRepresenta
#Frepap
#Frepap
#Frepap",covid-19,1291049184142012418,2020-08-05 16:31:26,425,MariaCespedesc,Melisa94550712
LaMari16445930,@MariaCespedesc @PCaterianoB @pcmperu Son un partido de talibanes cuyo líder era un pedofilo cuyo cuerpo putrafacto esperan que resucite,covid-19,1291048959146954759,2020-08-05 16:30:33,426,MariaCespedesc,LaMari16445930
Alex03930213,@MariaCespedesc @esquinabaja @PCaterianoB @pcmperu Jaja son una banda de fanáticos,covid-19,1291048948828966912,2020-08-05 16:30:30,427,MariaCespedesc,Alex03930213
WilliamEVera,@MariaCespedesc @PCaterianoB @pcmperu Todas estas palabras lo descalifican a Pedro Cateriano para ser premier,covid-19,1291048704938565634,2020-08-05 16:29:32,428,MariaCespedesc,WilliamEVera
Nelson89626247,"@MariaCespedesc @PCaterianoB @pcmperu Siga adelante congresista, usteded tiene buenos fundamentos en cada uno de sus intervenciones. Demostrar ser responsables en todo por ejemplo, la ideología de su religión no mezcla con su trabajo. Es ppr eso le apoyo. 
#JulianaOxenfordMermelera",covid-19,1291048360015609857,2020-08-05 16:28:10,429,MariaCespedesc,Nelson89626247
DavisWi17150158,@MariaCespedesc @PCaterianoB @pcmperu Ya es ahora que le quiten la mermelada  a esos canales que se prostituyen para el gobierno.,covid-19,1291047878048337923,2020-08-05 16:26:15,430,MariaCespedesc,DavisWi17150158
SAYSAYSAYSA,@MariaCespedesc @PCaterianoB @pcmperu No les creemos uds se han caído del lugar donde los tenía gente buena inteligente y resultaron fujiapristones. No leen no piensan solo siguen como borregos jodiendo al país... Que fea nota es la ignorancia,covid-19,1291047752323997697,2020-08-05 16:25:45,431,MariaCespedesc,SAYSAYSAYSA
BalmelliNatalie,"@MariaCespedesc @krugger65 @PCaterianoB @pcmperu si no lo consideran válido no le hagan eco, porque de eso come la prensa",covid-19,1291047562099793920,2020-08-05 16:24:59,432,MariaCespedesc,BalmelliNatalie
CesarRosalesY,"@MariaCespedesc @PCaterianoB @pcmperu De un sujeto como Cateriano se puede esperar este tipo de bajezas, parwce que piensa que sólo la gentita de la playa es el Perú",covid-19,1291047545913958402,2020-08-05 16:24:56,433,MariaCespedesc,CesarRosalesY
DavisWi17150158,"@MariaCespedesc @PCaterianoB @pcmperu Sra.@MariaCespedesc no le haga caso, el Pedro bacteriano es un politico resentido y comechado del gobierno de humala y tambien del sr. Vizcarra.el sr. Pedro bacteriano siempre estara a favor de los intereses de las grandes empresas.",covid-19,1291047472056479748,2020-08-05 16:24:38,434,MariaCespedesc,DavisWi17150158
PaoloCsarJimne1,@MariaCespedesc @PCaterianoB @pcmperu 🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️,covid-19,1291047272495681536,2020-08-05 16:23:50,435,MariaCespedesc,PaoloCsarJimne1
Catalin32058455,"@MariaCespedesc @PCaterianoB @pcmperu #Frepap el pais los observa y sus acciones, valores hablan por ello #Fuerza sigan adelante. Gran trabajo",covid-19,1291047270385844224,2020-08-05 16:23:50,436,MariaCespedesc,Catalin32058455
rociocd19,"@MariaCespedesc @PCaterianoB @pcmperu Me parece bien que pregonen su lucha contra la corrupción, pero en esta oportunidad han caído en el juego de los dueños de las universidades que vienen engañando a nuestros jóvenes.",covid-19,1291047122196926465,2020-08-05 16:23:15,437,MariaCespedesc,rociocd19
JohnJairoHA,@MariaCespedesc @PCaterianoB @pcmperu Son unos irresponsables..,covid-19,1291046718583328769,2020-08-05 16:21:38,438,MariaCespedesc,JohnJairoHA
zurditasensible,"@MariaCespedesc @PCaterianoB @pcmperu ¡Felicidades! Soy de Izquierda pero aplaudo la coherencia de su Partido. Mientras la religión no se mezcle con las decisiones políticas, espero verlos en nuestro próximo Congreso.",covid-19,1291046655983325184,2020-08-05 16:21:23,439,MariaCespedesc,zurditasensible
JA_ERNAU,"@MariaCespedesc @MemoTrelles @PCaterianoB @pcmperu Oportuna declaración por que la DISCRIMINACION POLITICA con matices que se mostraran en breve sobre la persona que escogió al PREMIER, se mostraran.",covid-19,1291046474411843584,2020-08-05 16:20:40,440,MariaCespedesc,JA_ERNAU
GloriaZuigaDeC1,@MariaCespedesc @PCaterianoB @pcmperu Quiten la mermelada a la prensa sicaria!!!,covid-19,1291046170735845377,2020-08-05 16:19:28,441,MariaCespedesc,GloriaZuigaDeC1
GloriaZuigaDeC1,@MariaCespedesc @PCaterianoB @pcmperu Investiguen todo lo de Odebrecht!!,covid-19,1291046052846592001,2020-08-05 16:19:00,442,MariaCespedesc,GloriaZuigaDeC1
LuisGom59140221,"@MariaCespedesc @PCaterianoB @pcmperu No hacer caso a las palabras nesias,sigan adelante con fe  bendiciones.saludos desde toronto canada. Sigan trabajando con fuerza estaremos con uds.",covid-19,1291045808159293440,2020-08-05 16:18:01,443,MariaCespedesc,LuisGom59140221
MariaCespedesc,"Creemos en una inversión minera responsable sin abusos y defendemos los intereses de la población, promoviendo la agricultura con estudio previo y sustento técnico.

La  única #LuzVerde que #Frepap necesita es la del pueblo, eso es innegociable. (2/2)
@PCaterianoB",covid-19,1291045535198195712,2020-08-05 16:16:56,444,MariaCespedesc,MariaCespedesc
marthapenafiel,@MariaCespedesc @VinelliU @PCaterianoB @pcmperu Eso no les quita lo fanáticos e ignorantes.,covid-19,1291045400053518336,2020-08-05 16:16:24,445,MariaCespedesc,marthapenafiel
LuisGom59140221,@MariaCespedesc @PCaterianoB @pcmperu Adelante con fe,covid-19,1291044719942938625,2020-08-05 16:13:42,446,MariaCespedesc,LuisGom59140221
Qhristian3,"@MariaCespedesc @PCaterianoB @pcmperu Haganse cargo de ma estupidez q hicieron. No saben como funciona el estado y peor aun en el mejor de los casos hicieron de tontos utiles de las mafias de las universidades.
Encima ahora quieren victimizarse jajajaja.",covid-19,1291044718709739520,2020-08-05 16:13:42,447,MariaCespedesc,Qhristian3
Yolandaruiz178,"@MariaCespedesc @PCaterianoB @pcmperu La lucha continúa, 💪💪 el pueblo peruano estamos con ustedes. Así que seguiremos luchando para terminar con esta corrupción. Y queremos un país con buenos propósitos para el bienestar de nuestros hijos. 😷💪🇵🇪",covid-19,1291044680604561409,2020-08-05 16:13:32,448,MariaCespedesc,Yolandaruiz178
LuisGom59140221,@MariaCespedesc @PCaterianoB @pcmperu Adelante pescadito  bendiciones,covid-19,1291044567903547392,2020-08-05 16:13:06,449,MariaCespedesc,LuisGom59140221
juli31vs,"@MariaCespedesc @PCaterianoB @pcmperu Cateriano:""No a la confrontación""
Cateriano otra vez: 👇 https://t.co/MOHveFZlD5",covid-19,1291044525792788480,2020-08-05 16:12:56,450,MariaCespedesc,juli31vs
IllaryVerdad,@MariaCespedesc @PCaterianoB @pcmperu 👏👏,covid-19,1291044252047343624,2020-08-05 16:11:50,451,MariaCespedesc,IllaryVerdad
